4,5,5,5,5,5,5,5,5,5,5,5,5,6,5,7
8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8
12,5,21,0,0,0,0,0,0,0,0,0,0,13,0,8
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
8,0,9,0,0,0,0,0,0,0,0,0,0,20,5,15
8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8
16,5,18,5,5,5,5,5,1,5,5,5,5,5,5,19
