4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
8,0,0,0,0,0,9,0,9,0,0,0,0,0,0,8
8,0,0,0,0,0,8,0,8,0,0,0,0,0,0,8
8,0,0,10,5,5,19,0,16,5,5,11,0,0,0,8
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
8,0,0,10,5,5,7,0,4,5,5,11,0,0,0,8
8,0,0,0,0,0,8,0,8,0,0,0,0,0,0,8
8,0,0,0,0,0,8,0,8,0,0,0,0,0,0,8
8,0,0,0,0,0,13,0,13,0,0,0,0,0,0,8
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
16,5,5,5,5,5,5,5,5,5,5,5,5,5,5,19
