4,5,5,5,5,5,5,5,5,5,5,5,5,6,5,7
8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8
8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8
8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8
8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8
8,0,0,0,0,0,0,0,0,0,0,0,0,16,1,15
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
16,5,5,5,5,5,5,5,5,5,5,5,1,5,5,19
